"ID","site","Uplot","surv0","surv1","surv2","surv3","surv4","surv_end15","start","size1","size2","size3","size4","size1_ln","size2_ln","size3_ln","size4_ln","pFlower2014","fec2014","pFlower2015","fec2015"
"tran_35","THOMAS","THOMASP08",1,1,1,0,NA,0,NA,7,11,NA,NA,2.07944154167984,2.484906649788,NA,NA,0,NA,NA,NA
"tran_31","THOMAS","THOMASP08",1,1,1,0,NA,0,NA,2,3,NA,NA,1.09861228866811,1.38629436111989,NA,NA,0,NA,NA,NA
"tran_33","THOMAS","THOMASP08",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_45","THOMAS","THOMASP09",1,1,1,1,1,1,NA,65,82,32,48,4.18965474202643,4.4188406077966,3.49650756146648,3.89182029811063,0,NA,1,6
"tran_47","THOMAS","THOMASP09",1,1,1,0,NA,0,NA,50,80,NA,NA,3.93182563272433,4.39444915467244,NA,NA,1,12,NA,NA
"tran_46","THOMAS","THOMASP09",1,1,1,0,NA,0,NA,31,74,NA,NA,3.46573590279973,4.31748811353631,NA,NA,1,5,NA,NA
"tran_44","THOMAS","THOMASP09",1,1,1,1,1,1,NA,47,175,67,668,3.87120101090789,5.17048399503815,4.21950770517611,6.50578406012823,1,15,1,129
"tran_48","THOMAS","THOMASP09",1,1,1,0,NA,0,NA,79,187,NA,NA,4.38202663467388,5.23644196282995,NA,NA,1,12,NA,NA
"tran_42","THOMAS","THOMASP09",1,1,1,0,NA,0,NA,178,263,NA,NA,5.18738580584075,5.57594910314632,NA,NA,1,42,NA,NA
"tran_43","THOMAS","THOMASP09",1,1,1,1,1,1,NA,49,121,54,545,3.91202300542815,4.80402104473326,4.00733318523247,6.30261897574491,0,NA,1,65
"tran_80","THOMAS","THOMASP10",1,1,1,0,NA,0,NA,9,11,NA,NA,2.30258509299405,2.484906649788,NA,NA,0,NA,NA,NA
"tran_83","THOMAS","THOMASP10",1,1,1,0,NA,0,NA,70,94,NA,NA,4.26267987704132,4.55387689160054,NA,NA,0,NA,NA,NA
"tran_85","THOMAS","THOMASP10",1,1,1,0,NA,0,NA,74,126,NA,NA,4.31748811353631,4.84418708645859,NA,NA,0,NA,NA,NA
"tran_84","THOMAS","THOMASP10",1,1,1,0,NA,0,NA,36,69,NA,NA,3.61091791264422,4.24849524204936,NA,NA,0,NA,NA,NA
"tran_79","THOMAS","THOMASP10",1,1,1,0,NA,0,NA,3,3,NA,NA,1.38629436111989,1.38629436111989,NA,NA,0,NA,NA,NA
"tran_82","THOMAS","THOMASP10",1,1,1,0,NA,0,NA,43,66,NA,NA,3.78418963391826,4.20469261939097,NA,NA,1,1,NA,NA
"tran_87","THOMAS","THOMASP10",1,1,1,1,1,1,NA,120,210,17,212,4.79579054559674,5.35185813347607,2.89037175789616,5.36129216570943,0,NA,1,4
"tran_88","THOMAS","THOMASP10",1,1,1,0,NA,0,NA,8,9,NA,NA,2.19722457733622,2.30258509299405,NA,NA,0,NA,NA,NA
"tran_86","THOMAS","THOMASP10",1,1,1,1,1,1,NA,14,19,5,46,2.70805020110221,2.99573227355399,1.79175946922805,3.85014760171006,0,NA,1,2
"tran_81","THOMAS","THOMASP10",1,1,1,0,NA,0,NA,3,4,NA,NA,1.38629436111989,1.6094379124341,NA,NA,0,NA,NA,NA
"tran_78","THOMAS","THOMASP11",1,1,1,1,1,1,NA,54,139,12,22,4.00733318523247,4.9416424226093,2.56494935746154,3.13549421592915,1,2,0,NA
"tran_73","THOMAS","THOMASP11",1,1,1,0,NA,0,NA,90,138,NA,NA,4.51085950651685,4.93447393313069,NA,NA,1,5,NA,NA
"tran_74","THOMAS","THOMASP11",1,1,1,1,1,1,NA,92,130,32,275,4.53259949315326,4.87519732320115,3.49650756146648,5.62040086571715,1,2,1,26
"tran_71","THOMAS","THOMASP11",1,1,1,0,NA,0,NA,13,29,NA,NA,2.63905732961526,3.40119738166216,NA,NA,0,NA,NA,NA
"tran_70","THOMAS","THOMASP11",1,1,1,0,NA,0,NA,12,16,NA,NA,2.56494935746154,2.83321334405622,NA,NA,0,NA,NA,NA
"tran_76","THOMAS","THOMASP11",1,1,1,0,NA,0,NA,4,17,NA,NA,1.6094379124341,2.89037175789616,NA,NA,0,NA,NA,NA
"tran_77","THOMAS","THOMASP11",1,1,1,0,NA,0,NA,32,61,NA,NA,3.49650756146648,4.12713438504509,NA,NA,1,5,NA,NA
"tran_72","THOMAS","THOMASP11",1,1,1,0,NA,0,NA,17,32,NA,NA,2.89037175789616,3.49650756146648,NA,NA,0,NA,NA,NA
"tran_75","THOMAS","THOMASP11",1,1,1,1,1,1,NA,160,313,41,497,5.08140436498446,5.74939298590825,3.73766961828337,6.21060007702465,1,5,1,37
"tran_63","THOMAS","THOMASP12",1,1,1,0,NA,0,NA,1,3,NA,NA,0.693147180559945,1.38629436111989,NA,NA,0,NA,NA,NA
"tran_65","THOMAS","THOMASP12",1,1,1,1,1,1,NA,77,77,4,53,4.35670882668959,4.35670882668959,1.6094379124341,3.98898404656427,0,NA,1,2
"tran_62","THOMAS","THOMASP12",1,1,1,1,1,1,NA,5,8,9,52,1.79175946922805,2.19722457733622,2.30258509299405,3.97029191355212,0,NA,0,NA
"tran_68","THOMAS","THOMASP12",1,1,1,0,NA,0,NA,3,4,NA,NA,1.38629436111989,1.6094379124341,NA,NA,0,NA,NA,NA
"tran_64","THOMAS","THOMASP12",1,1,1,0,NA,0,NA,3,4,NA,NA,1.38629436111989,1.6094379124341,NA,NA,0,NA,NA,NA
"tran_69","THOMAS","THOMASP12",1,1,1,1,1,1,NA,67,58,6,35,4.21950770517611,4.07753744390572,1.94591014905531,3.58351893845611,0,NA,1,2
"tran_67","THOMAS","THOMASP12",1,1,1,0,NA,0,NA,1,2,NA,NA,0.693147180559945,1.09861228866811,NA,NA,0,NA,NA,NA
"tran_66","THOMAS","THOMASP12",1,1,1,1,1,1,NA,7,20,12,97,2.07944154167984,3.04452243772342,2.56494935746154,4.58496747867057,0,NA,1,20
"tran_61","THOMAS","THOMASP13",1,1,1,0,NA,0,NA,1,2,NA,NA,0.693147180559945,1.09861228866811,NA,NA,0,NA,NA,NA
"tran_56","THOMAS","THOMASP13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_59","THOMAS","THOMASP13",1,1,1,1,1,1,NA,21,23,33,180,3.09104245335832,3.17805383034795,3.52636052461616,5.19849703126583,0,NA,1,22
"tran_55","THOMAS","THOMASP13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_58","THOMAS","THOMASP13",1,1,1,1,1,1,NA,46,118,86,477,3.85014760171006,4.77912349311153,4.46590811865458,6.16961073249146,0,NA,1,31
"tran_60","THOMAS","THOMASP13",1,1,1,1,1,1,NA,8,11,46,200,2.19722457733622,2.484906649788,3.85014760171006,5.30330490805908,0,NA,1,9
"tran_54","THOMAS","THOMASP13",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_57","THOMAS","THOMASP13",1,1,1,1,1,1,NA,4,9,3,28,1.6094379124341,2.30258509299405,1.38629436111989,3.36729582998647,0,NA,0,NA
"tran_449","WILEY","WILEYP01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_452","WILEY","WILEYP01",1,1,1,0,NA,0,NA,87,238,NA,NA,4.47733681447821,5.47646355193151,NA,NA,1,17,NA,NA
"tran_451","WILEY","WILEYP01",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_444","WILEY","WILEYP01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_448","WILEY","WILEYP01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_443","WILEY","WILEYP01",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_447","WILEY","WILEYP01",1,1,1,0,NA,0,NA,57,54,NA,NA,4.06044301054642,4.00733318523247,NA,NA,1,5,NA,NA
"tran_445","WILEY","WILEYP01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_442","WILEY","WILEYP01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_450","WILEY","WILEYP01",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_440","WILEY","WILEYP02",1,1,1,0,NA,0,NA,45,45,NA,NA,3.8286413964891,3.8286413964891,NA,NA,1,2,NA,NA
"tran_434","WILEY","WILEYP02",1,1,1,0,NA,0,NA,6,7,NA,NA,1.94591014905531,2.07944154167984,NA,NA,0,NA,NA,NA
"tran_439","WILEY","WILEYP02",1,1,1,0,NA,0,NA,3,5,NA,NA,1.38629436111989,1.79175946922805,NA,NA,0,NA,NA,NA
"tran_431","WILEY","WILEYP02",1,1,1,0,NA,0,NA,5,7,NA,NA,1.79175946922805,2.07944154167984,NA,NA,0,NA,NA,NA
"tran_438","WILEY","WILEYP02",1,1,1,0,NA,0,NA,28,28,NA,NA,3.36729582998647,3.36729582998647,NA,NA,1,1,NA,NA
"tran_432","WILEY","WILEYP02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_441","WILEY","WILEYP02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_437","WILEY","WILEYP02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_435","WILEY","WILEYP02",1,1,1,0,NA,0,NA,3,4,NA,NA,1.38629436111989,1.6094379124341,NA,NA,0,NA,NA,NA
"tran_433","WILEY","WILEYP02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_436","WILEY","WILEYP02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_412","WILEY","WILEYP03",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_416","WILEY","WILEYP03",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_409","WILEY","WILEYP03",1,1,0,NA,NA,NA,NA,4,NA,NA,NA,1.6094379124341,NA,NA,NA,NA,NA,NA,NA
"tran_415","WILEY","WILEYP03",1,1,0,NA,NA,NA,NA,4,NA,NA,NA,1.6094379124341,NA,NA,NA,NA,NA,NA,NA
"tran_413","WILEY","WILEYP03",1,1,1,0,NA,0,NA,53,58,NA,NA,3.98898404656427,4.07753744390572,NA,NA,1,4,NA,NA
"tran_411","WILEY","WILEYP03",1,1,0,NA,NA,NA,NA,26,NA,NA,NA,3.29583686600433,NA,NA,NA,NA,NA,NA,NA
"tran_410","WILEY","WILEYP03",1,1,1,0,NA,0,NA,93,120,NA,NA,4.54329478227,4.79579054559674,NA,NA,1,16,NA,NA
"tran_419","WILEY","WILEYP03",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_414","WILEY","WILEYP03",1,1,0,NA,NA,NA,NA,18,NA,NA,NA,2.94443897916644,NA,NA,NA,NA,NA,NA,NA
"tran_417","WILEY","WILEYP03",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_418","WILEY","WILEYP03",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_400","WILEY","WILEYP04",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_399","WILEY","WILEYP04",1,1,0,NA,NA,NA,NA,29,NA,NA,NA,3.40119738166216,NA,NA,NA,NA,NA,NA,NA
"tran_406","WILEY","WILEYP04",1,1,0,NA,NA,NA,NA,6,NA,NA,NA,1.94591014905531,NA,NA,NA,NA,NA,NA,NA
"tran_403","WILEY","WILEYP04",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_401","WILEY","WILEYP04",1,1,0,NA,NA,NA,NA,15,NA,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA
"tran_405","WILEY","WILEYP04",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_402","WILEY","WILEYP04",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_408","WILEY","WILEYP04",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_398","WILEY","WILEYP04",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_404","WILEY","WILEYP04",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_407","WILEY","WILEYP04",1,1,1,0,NA,0,NA,29,42,NA,NA,3.40119738166216,3.76120011569356,NA,NA,0,NA,NA,NA
"tran_391","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,3,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,NA,NA,NA
"tran_392","WILEY","WILEYP05",1,1,1,0,NA,0,NA,69,90,NA,NA,4.24849524204936,4.51085950651685,NA,NA,0,NA,NA,NA
"tran_393","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,15,NA,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA
"tran_395","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,2,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,NA,NA
"tran_397","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,2,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,NA,NA
"tran_388","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,15,NA,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA
"tran_396","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,9,NA,NA,NA,2.30258509299405,NA,NA,NA,NA,NA,NA,NA
"tran_390","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,14,NA,NA,NA,2.70805020110221,NA,NA,NA,NA,NA,NA,NA
"tran_389","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,7,NA,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,NA,NA
"tran_394","WILEY","WILEYP05",1,1,0,NA,NA,NA,NA,44,NA,NA,NA,3.80666248977032,NA,NA,NA,NA,1,NA,NA
"tran_355","WILEY","WILEYP06",1,1,0,NA,NA,NA,NA,16,NA,NA,NA,2.83321334405622,NA,NA,NA,NA,NA,NA,NA
"tran_357","WILEY","WILEYP06",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_358","WILEY","WILEYP06",1,1,1,0,NA,0,NA,83,113,NA,NA,4.43081679884331,4.7361984483945,NA,NA,1,1,NA,NA
"tran_361","WILEY","WILEYP06",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_365","WILEY","WILEYP06",1,1,1,1,1,1,NA,107,145,86,651,4.68213122712422,4.98360662170834,4.46590811865458,6.48004456192665,1,41,1,87
"tran_356","WILEY","WILEYP06",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_360","WILEY","WILEYP06",1,1,1,1,1,1,NA,54,161,121,399,4.00733318523247,5.08759633523238,4.80402104473326,5.99146454710798,1,20,1,42
"tran_363","WILEY","WILEYP06",1,1,1,0,NA,0,NA,10,14,NA,NA,2.39789527279837,2.70805020110221,NA,NA,0,NA,NA,NA
"tran_362","WILEY","WILEYP06",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_359","WILEY","WILEYP06",1,1,1,1,1,1,NA,95,102,101,305,4.56434819146784,4.63472898822964,4.62497281328427,5.72358510195238,1,2,1,5
"tran_364","WILEY","WILEYP06",1,1,1,1,1,1,NA,100,268,183,895,4.61512051684126,5.59471137960184,5.21493575760899,6.79794041297493,1,22,1,103
"tran_424","WILEY","WILEYP07",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_425","WILEY","WILEYP07",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_421","WILEY","WILEYP07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_427","WILEY","WILEYP07",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_428","WILEY","WILEYP07",1,1,0,NA,NA,NA,NA,34,NA,NA,NA,3.55534806148941,NA,NA,NA,NA,NA,NA,NA
"tran_423","WILEY","WILEYP07",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_422","WILEY","WILEYP07",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_420","WILEY","WILEYP07",1,1,0,NA,NA,NA,NA,28,NA,NA,NA,3.36729582998647,NA,NA,NA,NA,NA,NA,NA
"tran_430","WILEY","WILEYP07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_429","WILEY","WILEYP07",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_426","WILEY","WILEYP07",1,1,0,NA,NA,NA,NA,2,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,NA,NA
"tran_354","WILEY","WILEYP08",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_348","WILEY","WILEYP08",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_352","WILEY","WILEYP08",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_353","WILEY","WILEYP08",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_349","WILEY","WILEYP08",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_345","WILEY","WILEYP08",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_346","WILEY","WILEYP08",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_347","WILEY","WILEYP08",1,1,0,NA,NA,NA,NA,7,NA,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,NA,NA
"tran_350","WILEY","WILEYP08",1,1,0,NA,NA,NA,NA,3,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,NA,NA,NA
"tran_344","WILEY","WILEYP08",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_351","WILEY","WILEYP08",1,1,0,NA,NA,NA,NA,15,NA,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA
"tran_342","WILEY","WILEYP09",1,1,1,0,NA,0,NA,15,17,NA,NA,2.77258872223978,2.89037175789616,NA,NA,0,NA,NA,NA
"tran_335","WILEY","WILEYP09",1,1,0,NA,NA,NA,NA,23,NA,NA,NA,3.17805383034795,NA,NA,NA,NA,2,NA,NA
"tran_338","WILEY","WILEYP09",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_339","WILEY","WILEYP09",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_336","WILEY","WILEYP09",1,1,1,0,NA,0,NA,10,16,NA,NA,2.39789527279837,2.83321334405622,NA,NA,0,NA,NA,NA
"tran_341","WILEY","WILEYP09",1,1,0,NA,NA,NA,NA,3,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,NA,NA,NA
"tran_334","WILEY","WILEYP09",1,1,0,NA,NA,NA,NA,13,NA,NA,NA,2.63905732961526,NA,NA,NA,NA,1,NA,NA
"tran_343","WILEY","WILEYP09",1,1,0,NA,NA,NA,NA,2,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,NA,NA
"tran_337","WILEY","WILEYP09",1,1,0,NA,NA,NA,NA,7,NA,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,NA,NA
"tran_340","WILEY","WILEYP09",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_333","WILEY","WILEYP10",1,1,1,1,1,1,NA,108,125,64,41,4.69134788222914,4.83628190695148,4.17438726989564,3.73766961828337,1,4,1,1
"tran_324","WILEY","WILEYP10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_331","WILEY","WILEYP10",1,1,0,NA,NA,NA,NA,5,NA,NA,NA,1.79175946922805,NA,NA,NA,NA,NA,NA,NA
"tran_329","WILEY","WILEYP10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_330","WILEY","WILEYP10",1,1,1,1,1,1,NA,107,153,307,1485,4.68213122712422,5.03695260241363,5.73009978297357,7.3038432252777,1,23,1,400
"tran_328","WILEY","WILEYP10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_327","WILEY","WILEYP10",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_326","WILEY","WILEYP10",1,1,0,NA,NA,NA,NA,19,NA,NA,NA,2.99573227355399,NA,NA,NA,NA,NA,NA,NA
"tran_332","WILEY","WILEYP10",1,1,0,NA,NA,NA,NA,1,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,NA,NA
"tran_325","WILEY","WILEYP10",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_314","WILEY","WILEYP11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_318","WILEY","WILEYP11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_317","WILEY","WILEYP11",1,1,0,NA,NA,NA,NA,2,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,NA,NA
"tran_323","WILEY","WILEYP11",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_321","WILEY","WILEYP11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_319","WILEY","WILEYP11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_320","WILEY","WILEYP11",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_313","WILEY","WILEYP11",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_322","WILEY","WILEYP11",1,1,0,NA,NA,NA,NA,17,NA,NA,NA,2.89037175789616,NA,NA,NA,NA,1,NA,NA
"tran_316","WILEY","WILEYP11",1,1,0,NA,NA,NA,NA,4,NA,NA,NA,1.6094379124341,NA,NA,NA,NA,NA,NA,NA
"tran_315","WILEY","WILEYP11",1,1,0,NA,NA,NA,NA,3,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,NA,NA,NA
"tran_301","WILEY","WILEYP12",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_305","WILEY","WILEYP12",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_304","WILEY","WILEYP12",1,1,0,NA,NA,NA,NA,25,NA,NA,NA,3.25809653802148,NA,NA,NA,NA,NA,NA,NA
"tran_300","WILEY","WILEYP12",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_310","WILEY","WILEYP12",1,1,0,NA,NA,NA,NA,28,NA,NA,NA,3.36729582998647,NA,NA,NA,NA,NA,NA,NA
"tran_302","WILEY","WILEYP12",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_308","WILEY","WILEYP12",1,1,0,NA,NA,NA,NA,29,NA,NA,NA,3.40119738166216,NA,NA,NA,NA,NA,NA,NA
"tran_311","WILEY","WILEYP12",1,1,0,NA,NA,NA,NA,103,NA,NA,NA,4.64439089914137,NA,NA,NA,NA,NA,NA,NA
"tran_309","WILEY","WILEYP12",1,1,0,NA,NA,NA,NA,33,NA,NA,NA,3.52636052461616,NA,NA,NA,NA,NA,NA,NA
"tran_303","WILEY","WILEYP12",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_306","WILEY","WILEYP12",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_307","WILEY","WILEYP12",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_370","WILEY","WILEYP13",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_367","WILEY","WILEYP13",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_371","WILEY","WILEYP13",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_366","WILEY","WILEYP13",1,1,0,NA,NA,NA,NA,66,NA,NA,NA,4.20469261939097,NA,NA,NA,NA,NA,NA,NA
"tran_373","WILEY","WILEYP13",1,1,0,NA,NA,NA,NA,67,NA,NA,NA,4.21950770517611,NA,NA,NA,NA,3,NA,NA
"tran_377","WILEY","WILEYP13",1,1,0,NA,NA,NA,NA,53,NA,NA,NA,3.98898404656427,NA,NA,NA,NA,NA,NA,NA
"tran_375","WILEY","WILEYP13",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_372","WILEY","WILEYP13",1,1,0,NA,NA,NA,NA,2,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,NA,NA
